System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
"Pell, Edward",11263,Mgt Plan,Active,2017,6/18/14,Carbon,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Pell, Edward",11263,Mgt Plan,Active,2016,4/19/13,Carbon,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Pell, Edward",11263,Mgt Plan,Active,2015,3/29/12,Carbon,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Utah School and Institutional Trust Lands (Wayne County),11264,Mgt Plan,Inactive,2015,1/11/12,Wayne,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Patterson Construction Inc,11265,Mgt Plan,Active,2019,7/13/16,Utah,0,0,2,0,5,0,93,0,,,,,,,,,,,,,,,,,,,
Patterson Construction Inc,11265,Mgt Plan,Active,2018,1/8/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Patterson Construction Inc,11265,Mgt Plan,Active,2017,7/1/14,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Patterson Construction Inc,11265,Mgt Plan,Active,2016,7/30/13,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cook Land & Investment,11267,Mgt Plan,Active,2019,1/12/16,Utah,0,0,0,0,0,0,100,46,,,,,,,,,,,,,,,,,,,
Cook Land & Investment,11267,Mgt Plan,Active,2018,1/3/15,Utah,0,0,0,0,0,0,100,45.6,,,,,,,,,,,,,,,,,,,
Cook Land & Investment,11267,Mgt Plan,Active,2017,1/1/14,Utah,0,0,0,0,0,0,100,45.6,,,,,,,,,,,,,,,,,,,
Cook Land & Investment,11267,Mgt Plan,Active,2016,8/20/13,Utah,0,0,0,0,0,0,100,45.6,,,,,,,,,,,,,,,,,,,
Cook Land & Investment,11267,Mgt Plan,Active,2015,3/31/12,Utah,0,0,0,0,0,0,100,45.6,,,,,,,,,,,,,,,,,,,
"Brice, Wallace W. and Mitylene J.",11269,Mgt Plan,Active,2019,1/27/16,San Juan,0,0,25,0,75,1,0,0,,,,,,,,,,,,,,,,,,,
"Brice, Wallace W. and Mitylene J.",11269,Mgt Plan,Active,2018,2/13/15,San Juan,0,0,25,0,75,1,0,0,,,,,,,,,,,,,,,,,,,
"Brice, Wallace W. and Mitylene J.",11269,Mgt Plan,Active,2017,1/3/14,San Juan,0,0,25,25,0,0,50,4.5,,,,,,,,,,,,,,,,,,,
"Brice, Wallace W. and Mitylene J.",11269,Mgt Plan,Active,2016,1/5/13,San Juan,0,0,25,25,0,,50,4,,,,,,,,,,,,,,,,,,,
"Brice, Wallace W. and Mitylene J.",11269,Mgt Plan,Active,2015,3/29/12,San Juan,0,0,11,2,0,,87,,,,,,,,,,,,,,,,,,,,
Kilgore Metro 5 Mile,11270,Mgt Plan,Active,2019,5/10/16,Tooele,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Kilgore Metro 5 Mile,11270,Mgt Plan,Active,2018,1/14/15,Tooele,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Kilgore Metro 5 Mile,11270,Mgt Plan,Active,2017,7/10/14,Tooele,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Kilgore Metro 5 Mile,11270,Mgt Plan,Active,2016,3/8/13,Tooele,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Kilgore Metro 5 Mile,11270,Mgt Plan,Active,2015,4/6/12,Tooele,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Harwood, Val Staker and Jay",11271,Mgt Plan,Active,2019,12/31/15,Tooele,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Harwood, Val Staker and Jay",11271,Mgt Plan,Active,2018,5/28/15,Tooele,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Harwood, Val Staker and Jay",11271,Mgt Plan,Active,2017,7/4/14,Tooele,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Harwood, Val Staker and Jay",11271,Mgt Plan,Active,2016,3/26/13,Tooele,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Harwood, Val Staker and Jay",11271,Mgt Plan,Active,2015,3/30/12,Tooele,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
Red Cliffs Ranch Water,11272,Mgt Plan,Active,2019,1/9/16,Grand,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Red Cliffs Ranch Water,11272,Mgt Plan,Active,2018,1/16/15,Grand,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Red Cliffs Ranch Water,11272,Mgt Plan,Active,2017,1/2/14,Grand,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Red Cliffs Ranch Water,11272,Mgt Plan,Active,2016,1/12/13,Grand,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Red Cliffs Ranch Water,11272,Mgt Plan,Active,2015,3/29/12,Grand,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Cook, Janet E.",11318,Mgt Plan,Active,2019,7/5/15,Tooele,0,0,95,5,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Cook, Janet E.",11318,Mgt Plan,Active,2018,1/1/1900,Tooele,0,0,10,5,0,0,85,7,,,,,,,,,,,,,,,,,,,
"Cook, Janet E.",11318,Mgt Plan,Active,2017,2/4/14,Tooele,0,0,95,5,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Cook, Janet E.",11318,Mgt Plan,Active,2016,3/15/13,Tooele,0,0,80,20,0,0,0,0,,,,,,,,,,,,,,,,,,,
Spencer Family Trust,11321,Mgt Plan,Active,2019,1/17/16,Grand,0,0,20,0,0,0,80,1,,,,,,,,,,,,,,,,,,,
Spencer Family Trust,11321,Mgt Plan,Active,2018,3/12/15,Grand,0,0,10,0,0,0,90,1,,,,,,,,,,,,,,,,,,,
Spencer Family Trust,11321,Mgt Plan,Active,2017,3/8/14,Grand,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Spencer Family Trust,11321,Mgt Plan,Active,2016,3/5/13,Grand,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"SPH21, LLC (Canyons Golf Club)",11322,Mgt Plan,Active,2019,1/14/16,Summit,6,0,0,0,94,50,0,0,,,,,,,,,,,,,,,,,,,
"SPH21, LLC (Canyons Golf Club)",11322,Mgt Plan,Active,2018,1/7/15,Summit,6,0,0,0,94,50,0,0,,,,,,,,,,,,,,,,,,,
"SPH21, LLC (Canyons Golf Club)",11322,Mgt Plan,Active,2017,3/20/14,Summit,0,0,0,0,100,50,0,0,,,,,,,,,,,,,,,,,,,
"SPH21, LLC (Canyons Golf Club)",11322,Mgt Plan,Active,2016,3/26/13,Summit,0,0,0,0,100,50,0,0,,,,,,,,,,,,,,,,,,,
"Williams, Alan",11325,Mgt Plan,Active,2019,5/26/16,Millard,0,0,0,0,0,0,100,788,,,,,,,,,,,,,,,,,,,
"Williams, Alan",11325,Mgt Plan,Active,2018,1/14/15,Millard,0,0,0,0,0,0,100,1111,,,,,,,,,,,,,,,,,,,
"Williams, Alan",11325,Mgt Plan,Active,2017,1/16/14,Millard,0,0,0,0,0,0,100,1814,,,,,,,,,,,,,,,,,,,
"Williams, Alan",11325,Mgt Plan,Active,2016,7/2/13,Millard,0,0,0,0,0,0,100,1115,,,,,,,,,,,,,,,,,,,
Utah and Salt Lake Canal Company,11328,Mgt Plan,Inactive,2017,8/19/14,Salt Lake,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Snelgrove Family Trust, Philip and Helen",11329,Mgt Plan,Inactive,2017,5/22/14,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Snelgrove Family Trust, Philip and Helen",11329,Mgt Plan,Inactive,2016,2/4/13,Utah,0,0,0,0,100,1,0,0,,,,,,,,,,,,,,,,,,,
Grantsville Irrigation Company,11331,Mgt Plan,Active,2019,6/17/16,Tooele,0,0,0,0,45,1395,55,1705,,,,,,,,,,,,,,,,,,,
Grantsville Irrigation Company,11331,Mgt Plan,Active,2018,8/18/15,Tooele,0,0,0,0,80,0,20,0,,,,,,,,,,,,,,,,,,,
Grantsville Irrigation Company,11331,Mgt Plan,Active,2017,3/25/14,Tooele,0,0,0,0,75,0,25,0,,,,,,,,,,,,,,,,,,,
Grantsville Irrigation Company,11331,Mgt Plan,Active,2016,4/23/13,Tooele,0,0,0,0,25,2500,75,1500,,,,,,,,,,,,,,,,,,,
Beaver and Shingle Creek Irrigation Company,11435,Mgt Plan,Active,2019,1/13/16,Summit,0,0,0,0,1,8,99,3082,,,,,,,,,,,,,,,,,,,
Beaver and Shingle Creek Irrigation Company,11435,Mgt Plan,Active,2018,7/17/15,Summit,0,0,0,0,1,8,99,3082,,,,,,,,,,,,,,,,,,,
Beaver and Shingle Creek Irrigation Company,11435,Mgt Plan,Active,2017,2/15/14,Summit,0,0,0,0,1,9,99,3073,,,,,,,,,,,,,,,,,,,
Beaver and Shingle Creek Irrigation Company,11435,Mgt Plan,Active,2016,6/1/13,Summit,0,0,0,0,1,6,99,3177,,,,,,,,,,,,,,,,,,,
CPB - EVA South Farm,11440,Mgt Plan,Active,2019,7/30/16,Utah,0,0,0,0,0,0,100,4037,,,,,,,,,,,,,,,,,,,
CPB - EVA South Farm,11440,Mgt Plan,Active,2018,4/17/15,Utah,0,0,0,0,0,0,100,4037,,,,,,,,,,,,,,,,,,,
CPB - EVA South Farm,11440,Mgt Plan,Active,2017,1/10/14,Utah,0,0,0,0,0,0,100,4037,,,,,,,,,,,,,,,,,,,
CPB - EVA South Farm,11440,Mgt Plan,Active,2016,12/12/13,Utah,0,0,0,0,0,0,100,4037,,,,,,,,,,,,,,,,,,,
SDSC Enterprises LLC,11447,Mgt Plan,Active,2019,2/1/16,Millard,0,0,0,0,100,1,0,0,,,,,,,,,,,,,,,,,,,
SDSC Enterprises LLC,11447,Mgt Plan,Active,2018,1/15/15,Millard,0,0,0,0,100,1,0,0,,,,,,,,,,,,,,,,,,,
SDSC Enterprises LLC,11447,Mgt Plan,Active,2017,3/13/14,Millard,0,0,0,0,100,1,0,0,,,,,,,,,,,,,,,,,,,
SDSC Enterprises LLC,11447,Mgt Plan,Active,2016,6/26/13,Millard,0,0,0,0,100,1,0,0,,,,,,,,,,,,,,,,,,,
Enterprise Farms LLC,11450,Mgt Plan,Inactive,2016,7/12/13,Iron,0,0,5,0,0,0,95,120,,,,,,,,,,,,,,,,,,,
"Udder Brothers, LLC",11487,Mgt Plan,Active,2019,3/22/16,Millard,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Udder Brothers, LLC",11487,Mgt Plan,Active,2018,5/7/15,Millard,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Udder Brothers, LLC",11487,Mgt Plan,Active,2017,3/18/14,Millard,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Lone Tree Ranch L.L.C.,11488,Mgt Plan,Active,2019,4/29/15,Millard,0,0,1,0,1,0.5,98,400,,,,,,,,,,,,,,,,,,,
Lone Tree Ranch L.L.C.,11488,Mgt Plan,Active,2018,1/14/15,Millard,0,0,1,0,1,0.5,98,460,,,,,,,,,,,,,,,,,,,
Lone Tree Ranch L.L.C.,11488,Mgt Plan,Active,2017,3/11/14,Millard,0,0,1,0,1,0.5,98,460,,,,,,,,,,,,,,,,,,,
Timpanogas Special Service District,11500,Mgt Plan,Active,2019,6/16/16,Utah,0,1,0,0,99,15,0,0,,,,,,,,,,,,,,,,,,,
Timpanogas Special Service District,11500,Mgt Plan,Active,2018,9/16/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Timpanogas Special Service District,11500,Mgt Plan,Active,2017,3/25/14,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Clyde L. & Nan Bunker,11501,Mgt Plan,Active,2019,1/9/16,Millard,0,0,0,0,0,0,100,280,,,,,,,,,,,,,,,,,,,
Clyde L. & Nan Bunker,11501,Mgt Plan,Active,2018,1/9/15,Millard,0,0,0,0,0,0,100,280,,,,,,,,,,,,,,,,,,,
Clyde L. & Nan Bunker,11501,Mgt Plan,Active,2017,1/18/14,Millard,0,0,0,0,0,0,100,270,,,,,,,,,,,,,,,,,,,
Alonzo Russell Greathouse,11504,Mgt Plan,Active,2019,6/7/15,Millard,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Alonzo Russell Greathouse,11504,Mgt Plan,Active,2018,1/9/15,Millard,0,0,0,0,0,0,100,75,,,,,,,,,,,,,,,,,,,
Alonzo Russell Greathouse,11504,Mgt Plan,Active,2017,1/18/14,Millard,0,0,0,0,0,0,100,75,,,,,,,,,,,,,,,,,,,
State of Utah Division of Parks & Recreation (Utah Lake),11518,Mgt Plan,Active,2019,1/22/16,Utah,0,0,0,0,100,14,0,0,,,,,,,,,,,,,,,,,,,
State of Utah Division of Parks & Recreation (Utah Lake),11518,Mgt Plan,Active,2018,1/7/15,Utah,0,0,0,0,100,14,0,0,,,,,,,,,,,,,,,,,,,
State of Utah Division of Parks & Recreation (Utah Lake),11518,Mgt Plan,Active,2017,4/14/14,Utah,0,0,0,0,100,9,0,0,,,,,,,,,,,,,,,,,,,
Utah County/Willow Park (Irrigation),11527,Mgt Plan,Active,2019,2/22/16,Utah,0,0,0,0,100,16,0,0,,,,,,,,,,,,,,,,,,,
Utah County/Willow Park (Irrigation),11527,Mgt Plan,Active,2018,5/5/15,Utah,0,0,0,0,100,16,0,0,,,,,,,,,,,,,,,,,,,
Utah County/Willow Park (Irrigation),11527,Mgt Plan,Active,2017,5/22/14,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Eureka City Corporation (Irrigation),11531,Mgt Plan,Active,2019,1/22/16,Juab,0,0,0,0,100,5,0,0,,,,,,,,,,,,,,,,,,,
Eureka City Corporation (Irrigation),11531,Mgt Plan,Active,2018,4/9/15,Juab,0,0,0,0,100,5,0,0,,,,,,,,,,,,,,,,,,,
Eureka City Corporation (Irrigation),11531,Mgt Plan,Active,2017,5/28/14,Juab,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Redmond Town (Irrigation),11532,Mgt Plan,Active,2019,1/14/16,Sevier,0,0,0,0,100,4,0,0,,,,,,,,,,,,,,,,,,,
Redmond Town (Irrigation),11532,Mgt Plan,Active,2018,1/14/15,Sevier,0,0,0,0,100,4,0,0,,,,,,,,,,,,,,,,,,,
Redmond Town (Irrigation),11532,Mgt Plan,Active,2017,1/1/1900,Sevier,0,0,0,0,100,4,0,0,,,,,,,,,,,,,,,,,,,
"Rockland Ranch, LLC (Irrigation)",11534,Mgt Plan,Active,2019,5/3/16,San Juan,0,0,0,0,100,2,0,0,,,,,,,,,,,,,,,,,,,
"Rockland Ranch, LLC (Irrigation)",11534,Mgt Plan,Active,2018,3/12/15,San Juan,0,0,0,0,100,2,0,0,,,,,,,,,,,,,,,,,,,
"Rockland Ranch, LLC (Irrigation)",11534,Mgt Plan,Active,2017,6/17/14,San Juan,0,0,0,0,100,2,0,0,,,,,,,,,,,,,,,,,,,
Nephi City Golf Course (Irrigation),11540,Mgt Plan,Active,2019,1/22/16,Juab,0,0,0,51,49,45,0,0,,,,,,,,,,,,,,,,,,,
Nephi City Golf Course (Irrigation),11540,Mgt Plan,Active,2018,1/1/1900,Juab,0,0,0,51,49,45,0,0,,,,,,,,,,,,,,,,,,,
Nephi City Golf Course (Irrigation),11540,Mgt Plan,Active,2017,7/25/14,Juab,0,0,0,51,49,45,0,0,,,,,,,,,,,,,,,,,,,
"Last Chance Lakes Home Owners Association, Inc. (Irrigation)",11543,Mgt Plan,Active,2019,3/24/16,Tooele,0,0,0,65,35,7,0,0,,,,,,,,,,,,,,,,,,,
"Last Chance Lakes Home Owners Association, Inc. (Irrigation)",11543,Mgt Plan,Active,2018,5/6/15,Tooele,0,0,0,65,35,7.25,0,0,,,,,,,,,,,,,,,,,,,
"Last Chance Lakes Home Owners Association, Inc. (Irrigation)",11543,Mgt Plan,Active,2017,8/28/14,Tooele,0,0,0,85,15,5,0,0,,,,,,,,,,,,,,,,,,,
"Roberts Legacy, LLC",11555,Mgt Plan,Active,2019,7/6/16,Beaver,0,0,0,0,0,0,100,162.11,,,,,,,,,,,,,,,,,,,
"Roberts Legacy, LLC",11555,Mgt Plan,Active,2018,8/11/15,Beaver,0,0,0,0,0,0,100,79.5,,,,,,,,,,,,,,,,,,,
Sunroc Corporation (Pintura Pit),11556,Mgt Plan,Active,2019,6/29/16,Washington,0,80,0,0,0,0,20,0,,,,,,,,,,,,,,,,,,,
Sunroc Corporation (Pintura Pit),11556,Mgt Plan,Active,2018,5/12/15,Washington,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Tycob, LLC",11559,Mgt Plan,Active,2019,2/4/16,Washington,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Tycob, LLC",11559,Mgt Plan,Active,2018,5/7/15,Washington,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"GBR Investments, LLC",11568,Mgt Plan,Active,2019,6/15/16,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"GBR Investments, LLC",11568,Mgt Plan,Active,2018,8/18/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Highland View, LLC",11573,Mgt Plan,Active,2019,5/18/16,Utah,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,
"Highland View, LLC",11573,Mgt Plan,Active,2018,3/27/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Boyd & Claudia Dansie (Irrigation),11591,Mgt Plan,Active,2019,1/26/16,Salt Lake,0,0,0,0,0,0,100,85,,,,,,,,,,,,,,,,,,,
Boyd & Claudia Dansie (Irrigation),11591,Mgt Plan,Active,2018,1/13/15,Salt Lake,0,0,0,0,0,0,100,80,,,,,,,,,,,,,,,,,,,
Boyd & Claudia Dansie (Irrigation),11591,Mgt Plan,Active,2017,1/13/15,Salt Lake,0,0,0,0,0,0,100,80,,,,,,,,,,,,,,,,,,,
Boyd & Claudia Dansie (Irrigation),11591,Mgt Plan,Active,2016,1/13/15,Salt Lake,0,0,0,0,0,0,100,80,,,,,,,,,,,,,,,,,,,
Boyd & Claudia Dansie (Irrigation),11591,Mgt Plan,Active,2015,1/13/15,Salt Lake,0,0,0,0,0,0,100,80,,,,,,,,,,,,,,,,,,,
Hinckley Town (Irrigation),11592,Mgt Plan,Active,2019,3/10/16,Millard,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Hinckley Town (Irrigation),11592,Mgt Plan,Active,2018,1/15/15,Millard,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Provo City Water Resources Division,11594,Mgt Plan,Active,2019,3/17/16,Utah,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Provo City Water Resources Division,11594,Mgt Plan,Active,2018,2/13/15,Utah,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Provo City Water Resources Division,11594,Mgt Plan,Active,2017,2/4/15,Utah,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Provo City Water Resources Division,11594,Mgt Plan,Active,2016,2/4/15,Utah,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Provo City Water Resources Division,11594,Mgt Plan,Active,2015,2/4/15,Utah,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Provo City Water Resources Division,11594,Mgt Plan,Active,2014,2/4/15,Utah,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
State of Utah Facility Construction & Management,11609,Mgt Plan,Active,2019,7/26/16,Utah,0,0,0,0,0,0,100,231,,,,,,,,,,,,,,,,,,,
State of Utah Facility Construction & Management,11609,Mgt Plan,Active,2018,10/21/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Robins Family Trust,11610,Mgt Plan,Active,2019,1/23/16,Utah,0,0,0,5,0,0,95,25,,,,,,,,,,,,,,,,,,,
DB and JH Walker Trust,11611,Mgt Plan,Active,2019,1/8/16,Utah,0,0,0,5,0,0,95,25,,,,,,,,,,,,,,,,,,,
Adam Anderson Farm,11612,Mgt Plan,Active,2019,1/23/16,Utah,0,0,5,0,15,2,80,10,,,,,,,,,,,,,,,,,,,
Adam Anderson Farm,11612,Mgt Plan,Active,2018,10/23/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Outback American Fork, LLC",11613,Mgt Plan,Active,2019,5/6/16,Utah,0,0,40,0,60,0.7,0,0,,,,,,,,,,,,,,,,,,,
Donna S. Johnson 1995 Living Trust,11614,Mgt Plan,Active,2019,1/29/16,Utah,0,0,1,5,1,1,93,70,,,,,,,,,,,,,,,,,,,
Alma Lavon Earl Trust,11617,Mgt Plan,Active,2019,7/29/16,Utah,0,0,0,3,0,0,97,91.44,,,,,,,,,,,,,,,,,,,
Utah Valley Turf Farms,11619,Mgt Plan,Active,2019,1/9/16,Utah,0,0,0,0,0,0,100,321,,,,,,,,,,,,,,,,,,,
Utah Valley Turf Farms,11619,Mgt Plan,Active,2018,1/1/1900,Utah,0,0,0,0,0,0,100,320,,,,,,,,,,,,,,,,,,,
Green Lake Farm,11621,Mgt Plan,Active,2019,5/17/16,Utah,0,0,0,0,0,0,100,110,,,,,,,,,,,,,,,,,,,
Alpine Country Club,11622,Mgt Plan,Active,2019,1/8/16,Utah,0,0,0,0,100,130,0,0,,,,,,,,,,,,,,,,,,,
Kirk and Tammy Bracken,11627,Mgt Plan,Active,2019,1/14/15,Iron,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"3L Properties, LLC (Gerald Larson)",11628,Mgt Plan,Active,2019,3/25/16,Utah,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,
Clinger Family Parnership,11631,Mgt Plan,Active,2019,4/13/16,Utah,0,0,1,1,1,1,97,108,,,,,,,,,,,,,,,,,,,
Frandsen/Skidmore Water,11634,Mgt Plan,Active,2019,5/18/16,Utah,0,0,0,0,0,0,100,295.79,,,,,,,,,,,,,,,,,,,
Lehi Irrigation Company,11635,Mgt Plan,Active,2019,3/18/16,Utah,0,0,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,
Blue Spring Properties,11637,Mgt Plan,Active,2019,6/15/16,Utah,0,0,2,0,3,1.25,95,85.21,,,,,,,,,,,,,,,,,,,
Moonridge Academy,11639,Mgt Plan,Active,2019,4/12/16,Iron,0,0,67,0,33,0.33,0,0,,,,,,,,,,,,,,,,,,,
Boyde Williams Family Trust,11641,Mgt Plan,Active,2019,4/19/16,Utah,0,0,1,0,1,1,98,27,,,,,,,,,,,,,,,,,,,
"Boyd Anderson and Sons Company, Inc.",11642,Mgt Plan,Active,2019,5/20/16,Utah,0,0,0,2,0,0,98,54,,,,,,,,,,,,,,,,,,,
Spring Ditch & South Field Irrigation Company,11643,Mgt Plan,Active,2019,5/20/16,Utah,0,0,0,0,0,0,100,200,,,,,,,,,,,,,,,,,,,
"Bradshaw Farms and Equipment, Inc",11644,Mgt Plan,Active,2019,1/16/16,Beaver,0,0,0,0,0,0,100,65,,,,,,,,,,,,,,,,,,,
Wallace Investment Limited Parnership,11645,Mgt Plan,Active,2019,5/5/16,Utah,0,0,60,0,20,2,20,2,,,,,,,,,,,,,,,,,,,
"Reserve Escalante, LLC",11646,Mgt Plan,Active,2019,5/18/16,Garfield,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
John & Deborah Smith Family Trust,11656,Mgt Plan,Active,2019,2/12/16,Beaver,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Bradley Buckwalter,11660,Mgt Plan,Active,2019,6/14/16,Utah,0,0,0,0,0,0,100,45,,,,,,,,,,,,,,,,,,,
Gloria Buckwalter,11661,Mgt Plan,Active,2019,6/14/16,Utah,0,0,0,0,0,0,100,83,,,,,,,,,,,,,,,,,,,
Maple Lake Academy (Irrigation),11664,Mgt Plan,Active,2019,3/2/16,Utah,0,0,0,25,75,1,0,0,,,,,,,,,,,,,,,,,,,
Maple Lake Academy (Irrigation),11664,Mgt Plan,Active,2018,3/2/14,Utah,0,0,0,25,75,1,0,0,,,,,,,,,,,,,,,,,,,
Maple Lake Academy (Irrigation),11664,Mgt Plan,Active,2017,3/2/13,Utah,0,0,0,25,75,1,0,0,,,,,,,,,,,,,,,,,,,
"Valley Properties, LLC.",11666,Mgt Plan,Active,2019,5/10/16,Utah,0,0,0,0,100,35,0,0,,,,,,,,,,,,,,,,,,,
Cedar Fort Irrigation Company,11667,Mgt Plan,Active,2019,3/9/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
"Plus D Farm, LC",11668,Mgt Plan,Active,2019,3/22/16,Utah,0,0,15,10,10,1,65,50,,,,,,,,,,,,,,,,,,,
"Grand Staircase Water Company, LLC (Misc.)",11674,Mgt Plan,Active,2019,5/4/16,Kane,0,0,0,20,0,0,80,80,,,,,,,,,,,,,,,,,,,
"Grand Staircase Water Company, LLC (Misc.)",11674,Mgt Plan,Active,2018,5/4/14,Kane,0,0,0,20,0,0,80,80,,,,,,,,,,,,,,,,,,,
"Grand Staircase Water Company, LLC (Misc.)",11674,Mgt Plan,Active,2017,5/4/13,Kane,0,0,0,20,0,0,80,80,,,,,,,,,,,,,,,,,,,
"Grand Staircase Water Company, LLC (Misc.)",11674,Mgt Plan,Active,2016,5/4/12,Kane,0,0,0,20,0,0,80,80,,,,,,,,,,,,,,,,,,,
"Grand Staircase Water Company, LLC (Misc.)",11674,Mgt Plan,Active,2015,5/4/11,Kane,0,0,0,20,0,0,80,80,,,,,,,,,,,,,,,,,,,
Horton Family Trust,11676,Mgt Plan,Active,2019,5/27/16,Utah,0,0,0,5,0,0,95,50,,,,,,,,,,,,,,,,,,,
James Royle,11679,Mgt Plan,Active,2019,7/26/15,Utah,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2019,1/16/16,Davis,20,25,20,35,0,0,0,0,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2018,3/3/15,Davis,20,25,20,35,0,0,0,0,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2017,1/11/14,Davis,20,25,20,35,0,0,0,0,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2016,1/9/13,Davis,20,25,20,35,0,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2015,1/11/12,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2014,1/20/11,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
Lagoon Investment Company,2002,Industrial,Active,2013,1/26/10,Davis,20,25,20,35,,,0,,,,,,,,,,,,,,,,,,,,
